date,cpi,roccpi,roccpi_bps,gdp,rocgdp,rocgdp_bps,10y2yr,roc10_2,10y2y_bps,10y,roc10y,10y_bps,vehicle_sales,roc_vs,vs_bps,wti,rocwti,rocwti_bps,dxy,rocdxy,rocdxy_bps,conjob_claims,rocjobclaims,rocjob_bps,Indust Prod Index,rocIndust_Prod,rocIndPro_bps,m2vel,roc_m2vel,rocm2vel_bps,vix
7/1/1984,105.8,5.273631841,-6.911009469,7686.059,6.900836952,-109.5863848,0.4,-56.04395604,-4782.477796,12.47,9.003496503,-1727.387576,13.959,12.11147699,-110.61156,,,,141.29,10.00467144,162.9804214,2474000,-16.78439287,1408.53014,56.08666667,8.032796358,-291.7312816,1.829,2.810567735,-101.1451661,
10/1/1984,106.8,4.911591356,-36.20404852,7749.151,5.575803353,-132.5033599,1.53,57.73195876,11377.59148,11.55,-2.284263959,-1128.776046,14.602,0.68261739,-1142.88596,,,,146.39,14.01090343,400.6231985,2536000,-4.084720121,1269.967275,56.11406667,5.308916297,-272.3880061,1.818,1.168614357,-164.1953377,
1/1/1985,108.1,4.748062016,-16.35293401,7824.247,4.55511293,-102.0690423,1.22,31.1827957,-2654.916306,11.65,-7.023144453,-473.8880494,15.358,8.078817734,739.6200344,,,,152.72,12.70016973,-131.0733698,2526000,4.726368159,881.108828,56.29843333,2.64633131,-266.2584987,1.799,-0.717439294,-188.6053651,
4/1/1985,109.1,4.401913876,-34.61481399,7893.136,3.684227396,-87.0885534,1.58,135.8208955,10463.80998,10.25,-25.93930636,-1891.616191,15.093,2.862400327,-521.6417407,,,,149.7,12.86188179,16.17120561,2505000,7.55689137,283.052321,56.33606667,1.157690604,-148.8640705,1.795,-1.373626374,-65.618708,
7/1/1985,110,3.969754253,-43.21596223,8013.674,4.262457522,57.82301264,1.43,257.5,12167.91045,10.31,-17.32157177,861.7734586,19.104,36.85794111,3399.554078,,,,137.26,-2.852289617,-1571.41714,2623000,6.022635408,-153.4255961,56.25906667,0.307381433,-85.03091707,1.795,-1.858939311,-48.53129375,
10/1/1985,111.4,4.307116105,33.73618516,8073.239,4.182238803,-8.021871944,1.02,-33.33333333,-29083.33333,9,-22.07792208,-475.6350306,15.711,7.594850021,-2926.309109,,,,129.39,-11.61281508,-876.0525466,2608000,2.839116719,-318.3518689,56.5885,0.845480218,53.80987848,1.792,-1.430143014,42.87962968,
1/1/1986,112.5,4.070305273,-23.6810832,8148.603,4.145523525,-3.671527818,0.47,-61.47540984,-2814.20765,7.39,-36.56652361,-1448.860153,14.161,-7.793983592,-1538.883361,10.25,,,121.52,-20.42954426,-881.6729181,2614000,3.483768804,64.46520852,56.92893333,1.119924592,27.44443741,1.792,-0.389105058,104.1037956,
4/1/1986,113.4,3.941338222,-12.89670511,8185.303,3.701532572,-44.39909524,0.54,-65.82278481,-434.7374974,7.35,-28.29268293,827.3840678,15.92,5.479361293,1327.334489,12.8,,,111.77,-25.33734135,-490.7797085,2606000,4.031936128,54.81673233,56.57993333,0.432878405,-68.70461876,1.76,-1.949860724,-156.0755666,
7/1/1986,114.6,4.181818182,24.047996,8263.639,3.119230954,-58.23016176,1.07,-25.17482517,4064.795964,7.45,-27.7400582,55.26247309,21.495,12.51570352,703.6342227,14.7,,,108.04,-21.28806644,404.9274906,2698000,2.859321388,-117.261474,56.80176667,0.964644514,53.17661089,1.741,-3.008356546,-105.8495822,
10/1/1986,115.6,3.770197487,-41.16206953,8308.021,2.908151239,-21.10797156,0.88,-13.7254902,1144.933498,7.23,-19.66666667,807.3391529,18.079,15.07224238,255.653886,17.93,,,109.27,-15.54988794,573.8178508,2565000,-1.648773006,-450.8094394,57.45353333,1.528638033,56.39935195,1.721,-3.962053571,-95.36970255,
1/1/1987,116.6,3.644444444,-12.57530421,8369.93,2.716134287,-19.20169519,0.97,106.3829787,12010.84689,7.51,1.623815968,2129.048263,15.299,8.036155639,-703.6086741,18.82,83.6097561,,99.86,-17.82422646,-227.4338529,2410000,-7.804131599,-615.5358593,58.21363333,2.256673232,72.80351993,1.718,-4.129464286,-16.74107143,
4/1/1987,117.9,3.968253968,32.38095238,8460.233,3.358824957,64.26906703,0.9,66.66666667,-3971.631206,8.38,14.01360544,1238.978947,15.619,-1.890703518,-992.6859157,20.22,57.96875,-2564.10061,95.94,-14.16301333,366.1213134,2321000,-10.93630084,-313.2169245,59.23043333,4.684523017,242.7849785,1.734,-1.477272727,265.2191558,
7/1/1987,119.2,4.013961606,4.570763733,8533.635,3.267277285,-9.15476719,1.03,-3.738317757,-7040.498442,9.63,29.26174497,1524.813952,16.119,-25.01046755,-2311.976403,19.62,33.46938776,-2449.936224,99.79,-7.636060718,652.6952613,2139000,-20.71905115,-978.2750305,60.3374,6.22451297,153.9989953,1.751,0.574382539,205.1655266,
10/1/1987,120.4,4.152249135,13.82875294,8680.162,4.479297777,121.2020492,1.06,20.45454545,2419.286321,8.83,22.13001383,-713.1731135,15.645,-13.46313402,1154.733353,16.74,-6.636921361,-4010.630912,93.65,-14.29486593,-665.880521,2140000,-16.56920078,414.9850369,61.8079,7.578936253,135.4423283,1.776,3.195816386,262.1433847,
1/1/1988,121.7,4.373927959,22.16788239,8725.006,4.242281596,-23.70161813,1.16,19.58762887,-86.69165886,8.57,14.11451398,-801.549985,16.182,5.77161906,1923.475308,17.09,-9.192348565,-255.5427205,90.34,-9.533346685,476.1519243,2077000,-13.81742739,275.1773394,62.36853333,7.137331519,-44.16047349,1.768,2.910360885,-28.54555011,
4/1/1988,123.2,4.49533503,12.14070709,8839.641,4.48460462,24.23230241,0.8,-11.11111111,-3069.873998,8.82,5.250596659,-886.3917323,15.854,1.504577758,-426.7041302,15.2,-24.82690406,-1563.455549,89.16,-7.066916823,246.6429862,2030000,-12.53769927,127.9728118,62.90016667,6.195688815,-94.16427032,1.774,2.306805075,-60.35558098,
7/1/1988,124.7,4.61409396,11.875893,8891.435,4.192820527,-29.1784093,0.44,-57.2815534,-4617.044229,8.87,-7.892004154,-1314.260081,15.047,-6.650536634,-815.5114392,13.33,-32.05912334,-723.2219288,97.53,-2.264755988,480.2160835,2053000,-4.02057036,851.7128908,63.12686667,4.623113801,-157.2575014,1.79,2.227298686,-7.950638851,
10/1/1988,126,4.651162791,3.706883097,9009.913,3.798903753,-39.39167741,0,-100,-4271.84466,9.14,3.510758777,1140.276293,16.437,5.06232023,1171.285686,17.12,2.270011947,3432.913529,93.76,0.117458623,238.221461,2092000,-2.242990654,177.7579706,63.58276667,2.871585455,-175.1528346,1.813,2.083333333,-14.39653531,
1/1/1989,127.4,4.683648316,3.248552483,9101.508,4.315206202,51.63024484,-0.43,-137.0689655,-3706.896552,9.3,8.518086348,500.7327571,14.662,-9.393152886,-1445.547312,20.27,18.60737273,1633.736079,96.77,7.1175559,700.0097277,2145000,3.273952817,551.6943471,63.86953333,2.406662334,-46.49231214,1.84,4.07239819,198.9064857,
4/1/1989,128.8,4.545454545,-13.81937701,9170.977,3.748297018,-56.69091836,0.02,-97.5,3956.896552,8.1,-8.163265306,-1668.135165,14.384,-9.272107985,12.1044901,20.29,33.48684211,1487.946937,97.71,9.589502019,247.1946119,2151000,5.960591133,268.6638316,63.63983333,1.175937531,-123.0724803,1.861,4.904171364,83.17731741,
7/1/1989,129.9,4.170008019,-37.54465262,9238.923,3.908120568,15.98235498,-0.15,-134.0909091,-3659.090909,8.31,-6.313416009,184.9849297,15.66,4.073901774,1334.600976,20.15,51.1627907,1767.594859,97.39,-0.143545576,-973.3047595,2220000,8.134437409,217.3846276,63.2492,0.193789649,-98.21478816,1.853,3.519553073,-138.4618292,
10/1/1989,131.6,4.444444444,27.44364252,9257.128,2.743811178,-116.430939,0.06,-8.163265306,12592.76438,7.93,-13.23851204,-692.5096026,13.55,-17.56403237,-2163.793414,21.84,27.57009346,-2359.269724,98.07,4.596843003,474.0388579,2302000,10.03824092,190.3803509,63.52083333,-0.097405848,-29.11954974,1.834,1.158301158,-236.1251914,
1/1/1990,133.5,4.788069074,34.36246293,9358.289,2.821301701,7.749052302,0.01,-102.3255814,-9416.231609,8.65,-6.989247312,624.9264723,14.486,-1.20038194,1636.365043,20.34,0.345337938,-2722.475552,92.41,-4.505528573,-910.2371576,2365000,10.25641026,21.81693386,63.9418,0.113147322,21.05531706,1.848,0.434782609,-72.35185496,19.73
4/1/1990,135.1,4.891304348,10.3235274,9392.251,2.412763656,-40.85380443,0.19,850,95232.55814,8.43,4.074074074,1106.332139,14.149,-1.633759733,-43.3377793,17.05,-15.96845737,-1631.379531,93.07,-4.74874629,-24.32177171,2442000,13.52859135,327.2181096,64.42053333,1.226747399,111.3600077,1.859,-0.107469103,-54.22517113,15.5
7/1/1990,137.1,5.542725173,65.14208254,9398.499,1.727214308,-68.55493481,0.8,-633.3333333,-148333.3333,8.82,6.137184116,206.3110041,14.298,-8.697318008,-706.3558275,39.53,96.17866005,11214.71174,87.17,-10.49389054,-574.5144253,2644000,19.0990991,557.0507746,64.6892,2.276708638,104.9961239,1.856,0.161899622,26.93687249,29.11
10/1/1990,138.6,5.319148936,-22.3576237,9312.937,0.602875968,-112.4338341,0.93,1450,208333.3333,8.08,1.891551072,-424.5633044,12.958,-4.36900369,432.8314318,28.48,30.4029304,-6577.572965,83.28,-15.08106455,-458.7174003,2938000,27.62814944,852.9050336,63.68736667,0.262171204,-201.4537435,1.839,0.272628135,11.0728513,26.38
1/1/1991,140.5,5.243445693,-7.570324329,9269.367,-0.950195062,-155.307103,1.03,10200,875000,8.05,-6.936416185,-882.7967257,12.848,-11.30746928,-693.846559,19.63,-3.4906588,-3389.35892,82,-11.26501461,381.6049937,3502000,48.07610994,2044.79605,62.48346667,-2.280719863,-254.2891067,1.826,-1.19047619,-146.3104326,16.88
4/1/1991,141.8,4.959289415,-28.41562776,9341.642,-0.538837814,41.13572481,1.34,605.2631579,-959473.6842,8.24,-2.253855279,468.2560906,12.719,-10.10672132,120.074796,20.56,20.58651026,2407.716906,91.54,-1.643923928,962.1090681,3356000,37.42833743,-1064.777251,62.84776667,-2.441405846,-16.06859828,1.833,-1.398601399,-20.81252081,19.55
7/1/1991,143.4,4.595185996,-36.41034196,9388.845,-0.10271853,43.61192844,1.48,85,-52026.31579,7.47,-15.30612245,-1305.226717,13.107,-8.329836341,177.6884979,22.25,-43.71363521,-6430.014548,93.49,7.250200757,889.4124685,3290000,24.43267776,-1299.565967,63.73763333,-1.470982276,97.04235695,1.85,-0.323275862,107.5325537,15.85
10/1/1991,144.7,4.401154401,-19.40315945,9421.565,1.166420432,126.9138962,1.94,108.6021505,2360.215054,6.71,-16.95544554,-164.9323096,12.658,-2.315172094,601.4664247,19.15,-32.75983146,1095.380375,89.93,7.985110471,73.49097136,3340000,13.6827774,-1074.990036,63.88766667,0.314505075,178.5487351,1.861,1.196302338,151.95782,19.31
1/1/1992,145.9,3.84341637,-55.7738031,9534.346,2.858652592,169.223216,1.94,88.34951456,-2025.263597,7.54,-6.335403727,1062.004182,12.824,-0.186799502,212.8372592,19.49,-0.713194091,3204.663737,87.49,6.695121951,-128.9988519,3336000,-4.740148487,-1842.292589,63.81656667,2.133524388,181.9019314,1.874,2.628696605,143.2394266,16.18
4/1/1992,147.1,3.737658674,-10.57576959,9637.732,3.16957126,31.09186676,2.31,72.3880597,-1596.145486,7.14,-13.34951456,-701.4110836,13.543,6.478496737,666.5296239,21.84,6.225680934,693.8875025,89.62,-2.09744374,-879.2565692,3340000,-0.476758045,426.3390441,64.95283333,3.349469326,121.5944938,1.905,3.927986907,129.9290302,13.35
7/1/1992,148.1,3.277545328,-46.01133464,9732.979,3.665349678,49.57784187,2.57,73.64864865,126.0588947,6.37,-14.72556894,-137.6054379,13.378,2.067597467,-441.089927,21.83,-1.887640449,-811.3321383,83.72,-10.45031554,-835.2871801,3194000,-2.917933131,-244.1175085,65.4525,2.690508852,-65.89604745,1.931,4.378378378,45.03914717,14.28
10/1/1992,149.6,3.386316517,10.87711892,9834.51,4.382976714,71.76270353,2.14,10.30927835,-6333.93703,6.7,-0.149031297,1457.653765,13.784,8.89556012,682.7962653,19.49,1.775456919,366.3097368,81.1,-9.818747915,63.15676267,2800000,-16.16766467,-1324.973154,66.14383333,3.531458863,84.0950011,1.951,4.836109618,45.77312401,12.57
